task_id,source,result,n_smells,smells,n_smells_defs,smells_defs,n_extra_stmts,sloc,cyclomatic,maintainability,halstead_volume,halstead_difficulty,halstead_effort,cognitive,comment_density,api_calls,perplexity,bleu,chrf,rouge_l,meteor,codebleu,ast_similarity,codebert_score,bertscore,canon_sloc,canon_cyclomatic,canon_maintainability,canon_halstead_volume,canon_halstead_difficulty,canon_halstead_effort,canon_cognitive,canon_comment_density,canon_api_calls,canon_perplexity,n_output_tokens
mbpp_449,mbpp,fail,1,long_parameter_list,1,long_parameter_list,0,12.000,16.000,78.870,298.023,3.214,957.930,10.000,16.667,0.000,1.877,6.372,25.622,18.692,,27.367,20.879,71.548,86.271,6.000,2.000,68.335,114.694,2.400,275.266,2.000,0.000,0.000,2.224,252
mbpp_450,mbpp,pass,0,,0,,0,2.000,3.000,88.288,4.755,0.500,2.377,0.000,0.000,1.000,4.340,23.411,44.702,43.750,,32.011,86.275,88.962,93.749,3.000,3.000,84.447,4.755,0.500,2.377,0.000,0.000,1.000,5.914,73
mbpp_451,mbpp,pass,0,,0,,0,3.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,3.703,44.312,64.313,81.818,,48.412,100.000,90.153,93.389,3.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,4.780,136
mbpp_452,mbpp,pass,0,,0,,0,5.000,2.000,76.927,12.000,2.000,24.000,2.000,0.000,0.000,3.460,14.559,45.727,38.889,,29.503,76.596,82.484,91.532,6.000,2.000,75.200,12.000,2.000,24.000,2.000,0.000,0.000,4.335,115
mbpp_453,mbpp,pass,1,magic_number,0,,3,9.000,4.000,82.077,129.658,2.500,324.145,4.000,11.111,2.000,2.708,10.578,23.048,32.143,,13.648,39.450,71.716,88.210,20.000,7.000,54.316,217.131,8.533,1852.851,9.000,0.000,3.000,2.370,207
mbpp_454,mbpp,pass,1,magic_number,1,magic_number,0,5.000,2.000,79.742,4.755,0.500,2.377,2.000,0.000,0.000,7.003,34.959,58.025,73.171,,27.121,57.895,84.817,92.705,7.000,2.000,100.000,0.000,0.000,0.000,2.000,0.000,1.000,6.291,134
mbpp_455,mbpp,pass,0,,0,,0,7.000,3.000,73.605,12.000,0.667,8.000,3.000,0.000,0.000,2.209,19.977,41.371,53.968,,18.500,51.852,85.936,90.744,5.000,8.000,69.156,118.536,1.400,165.951,3.000,0.000,0.000,2.477,133
mbpp_456,mbpp,pass,0,,0,,0,2.000,2.000,87.215,2.000,0.500,1.000,0.000,0.000,0.000,3.129,44.753,49.293,53.846,,28.257,83.721,91.116,94.649,3.000,2.000,84.490,2.000,0.500,1.000,0.000,0.000,0.000,3.272,88
mbpp_457,mbpp,pass,0,,0,,0,8.000,3.000,75.155,4.755,0.500,2.377,3.000,0.000,1.000,2.031,14.102,45.006,40.000,,20.832,50.667,81.729,90.288,3.000,2.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,6.117,209
mbpp_458,mbpp,pass,1,magic_number,0,,3,5.000,1.000,96.388,39.863,1.000,39.863,0.000,20.000,1.000,3.237,9.770,40.301,26.316,,29.330,46.429,79.582,88.531,3.000,1.000,84.716,4.755,0.500,2.377,0.000,0.000,0.000,4.778,64
mbpp_459,mbpp,pass,0,,0,,0,3.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,2.899,34.954,44.718,54.545,,21.097,62.500,89.784,92.638,5.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,3.749,201
mbpp_460,mbpp,pass,0,,0,,0,2.000,2.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,5.971,64.227,67.062,80.000,,59.279,100.000,93.603,97.063,2.000,2.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,6.364,159
mbpp_461,mbpp,fail,0,,0,,0,2.000,3.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,5.454,6.754,23.905,29.268,,5.255,35.294,78.758,88.354,5.000,4.000,71.048,43.020,2.000,86.039,4.000,0.000,2.000,2.916,123
mbpp_462,mbpp,fail,0,,0,,0,3.000,2.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,3.709,7.441,36.243,35.000,,11.054,41.026,74.689,86.768,7.000,3.000,71.139,27.000,1.000,27.000,3.000,0.000,2.000,2.575,512
mbpp_463,mbpp,pass,1,dead_code,1,dead_code,0,14.000,4.000,63.253,39.863,1.714,68.337,4.000,0.000,4.000,1.681,24.363,34.385,43.011,,17.256,57.426,80.732,81.753,23.000,7.000,54.612,127.438,3.571,455.135,9.000,0.000,4.000,1.766,331
mbpp_464,mbpp,pass,0,,0,,0,2.000,2.000,88.423,4.755,0.500,2.377,0.000,0.000,2.000,5.002,46.406,58.828,60.000,,26.887,86.792,91.635,95.203,3.000,2.000,84.582,4.755,0.500,2.377,0.000,0.000,2.000,5.345,161
mbpp_465,mbpp,pass,0,,0,,0,2.000,4.000,79.032,27.000,1.800,48.600,1.000,0.000,1.000,3.134,50.861,66.771,75.000,,37.104,84.848,91.331,93.236,3.000,3.000,81.722,4.755,0.500,2.377,0.000,0.000,1.000,3.337,88
mbpp_466,mbpp,pass,1,magic_number,1,magic_number,6,20.000,9.000,70.048,302.664,3.571,1080.942,12.000,10.000,2.000,2.047,10.861,32.035,28.972,,19.616,34.961,76.418,83.030,12.000,8.000,58.944,305.248,6.154,1878.448,8.000,0.000,2.000,1.747,329
mbpp_467,mbpp,fail,1,magic_number,0,,3,5.000,1.000,96.048,25.266,0.500,12.633,0.000,20.000,2.000,3.148,11.204,28.620,17.241,,7.658,37.895,74.200,83.742,10.000,2.000,65.149,66.608,3.750,249.780,1.000,0.000,0.000,3.489,151
mbpp_468,mbpp,fail,0,,0,,3,6.000,1.000,62.197,902.404,0.500,451.202,0.000,0.000,4.000,1.704,5.508,20.605,12.565,,8.140,5.660,67.446,78.421,10.000,6.000,65.372,72.000,2.000,144.000,8.000,0.000,2.000,2.168,440
mbpp_469,mbpp,fail,1,magic_number,1,magic_number,0,18.000,7.000,54.253,260.056,7.194,1870.958,6.000,0.000,6.000,1.647,15.729,36.307,35.468,,25.165,40.000,79.670,91.480,15.000,9.000,58.103,140.182,3.929,550.713,17.000,0.000,3.000,1.691,390
mbpp_470,mbpp,pass,0,,0,,0,2.000,2.000,84.582,4.755,0.500,2.377,0.000,0.000,2.000,3.454,30.589,50.947,59.459,,26.208,90.141,92.226,94.097,3.000,2.000,81.856,4.755,0.500,2.377,0.000,0.000,2.000,4.753,249
mbpp_471,mbpp,fail,0,,0,,0,5.000,2.000,76.473,13.932,1.333,18.575,1.000,0.000,0.000,3.132,21.291,38.035,57.895,,17.648,71.233,84.176,93.004,5.000,2.000,73.788,33.688,1.600,53.901,1.000,0.000,1.000,3.385,169
mbpp_472,mbpp,pass,0,,0,,0,2.000,2.000,83.344,25.266,1.200,30.319,0.000,0.000,3.000,2.952,17.637,49.368,36.364,,37.309,30.556,83.980,92.251,2.000,1.000,84.962,15.510,1.000,15.510,0.000,0.000,5.000,4.665,149
mbpp_473,mbpp,fail,0,,0,,0,7.000,5.000,70.870,27.000,1.000,27.000,7.000,0.000,2.000,1.637,13.308,37.491,44.828,,21.011,41.509,82.637,85.989,3.000,3.000,84.447,4.755,0.500,2.377,0.000,0.000,3.000,2.846,161
mbpp_474,mbpp,pass,0,,0,,0,2.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,2.937,23.972,52.179,33.333,,28.556,81.081,87.351,90.693,3.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,7.235,115
mbpp_475,mbpp,fail,0,,0,,0,2.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,2.878,15.398,33.672,37.500,,18.087,59.574,78.345,86.149,5.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,4.881,128
mbpp_476,mbpp,pass,1,magic_number,0,,3,5.000,1.000,95.688,50.189,1.500,75.284,0.000,20.000,3.000,3.198,12.653,33.351,27.273,,28.526,46.154,76.356,87.861,3.000,1.000,84.716,4.755,0.500,2.377,0.000,0.000,2.000,5.779,71
mbpp_477,mbpp,pass,1,magic_number,0,,3,5.000,1.000,74.394,25.266,0.500,12.633,0.000,0.000,2.000,6.898,12.665,40.509,34.483,,39.191,45.455,80.485,87.238,2.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,8.595,59
mbpp_478,mbpp,pass,1,magic_number,1,magic_number,3,5.000,3.000,96.119,39.863,1.000,39.863,0.000,20.000,2.000,3.875,8.684,39.324,18.519,,14.084,43.590,72.453,83.031,5.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,4.327,163
mbpp_479,mbpp,pass,1,magic_number,1,magic_number,3,7.000,2.000,69.007,49.829,2.143,106.776,1.000,0.000,1.000,2.603,35.166,60.213,60.000,,52.588,66.667,86.070,91.154,4.000,2.000,79.041,12.000,2.000,24.000,1.000,0.000,1.000,5.118,70
mbpp_480,mbpp,pass,0,,0,,0,9.000,3.000,70.444,15.510,1.000,15.510,4.000,0.000,1.000,1.767,16.631,29.208,30.137,,6.059,43.796,77.603,89.848,12.000,4.000,64.978,36.541,2.333,85.263,4.000,0.000,1.000,2.500,159
mbpp_481,mbpp,fail,0,,0,,3,11.000,6.000,77.099,197.654,6.000,1185.926,6.000,9.091,1.000,1.851,30.519,65.899,60.563,,39.594,58.621,87.981,87.912,8.000,5.000,65.402,107.549,5.000,537.744,5.000,0.000,1.000,1.699,341
mbpp_482,mbpp,pass,0,,0,,0,7.000,2.000,100.000,0.000,0.000,0.000,2.000,0.000,1.000,2.510,45.400,67.237,87.805,,43.105,100.000,90.791,87.472,7.000,2.000,100.000,0.000,0.000,0.000,2.000,0.000,1.000,3.246,208
mbpp_483,mbpp,fail,1,magic_number,0,,3,10.000,2.000,81.385,98.099,4.364,428.069,1.000,10.000,1.000,2.544,17.691,41.654,31.429,,20.165,41.121,80.897,90.286,8.000,3.000,69.874,27.000,1.800,48.600,3.000,0.000,1.000,3.358,196
mbpp_484,mbpp,fail,0,,0,,0,2.000,5.000,82.940,25.266,1.200,30.319,0.000,0.000,0.000,2.599,20.080,39.746,36.000,,32.506,68.852,88.796,90.711,3.000,3.000,84.447,4.755,0.500,2.377,0.000,0.000,0.000,4.026,330
mbpp_485,mbpp,fail,0,,0,,0,9.000,4.000,65.238,59.207,2.222,131.571,6.000,0.000,4.000,1.715,20.530,34.377,33.028,,14.791,42.342,78.065,83.406,18.000,7.000,56.271,165.669,9.091,1506.083,7.000,0.000,3.000,2.117,211
mbpp_486,mbpp,pass,0,,0,,0,3.000,1.000,76.689,66.608,1.800,119.894,0.000,0.000,1.000,2.243,19.166,31.012,45.455,,15.469,47.143,81.201,87.546,10.000,4.000,62.339,160.540,3.529,566.610,2.000,0.000,3.000,2.286,133
mbpp_487,mbpp,pass,0,,0,,0,2.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,2.801,2.087,17.559,21.818,,3.245,22.581,73.693,85.233,9.000,4.000,65.472,76.107,4.000,304.430,6.000,0.000,2.000,1.683,166
mbpp_488,mbpp,fail,1,magic_number,0,,3,6.000,1.000,89.487,133.783,2.941,393.479,0.000,16.667,2.000,9.072,36.392,55.403,49.180,,31.809,71.028,81.423,88.528,4.000,1.000,74.615,53.774,1.667,89.624,0.000,0.000,2.000,5.336,231
mbpp_489,mbpp,pass,0,,0,,0,4.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,4.006,13.759,38.426,35.294,,4.982,50.526,76.186,88.819,10.000,4.000,67.626,27.000,1.800,48.600,4.000,0.000,1.000,2.352,152
mbpp_490,mbpp,fail,0,,0,,0,6.000,3.000,77.881,4.755,0.500,2.377,3.000,0.000,2.000,2.587,11.165,30.820,29.630,,16.617,43.564,79.239,86.349,4.000,4.000,77.992,15.510,1.000,15.510,0.000,0.000,1.000,4.711,357
mbpp_491,mbpp,fail,1,magic_number,0,,3,5.000,1.000,93.533,101.950,2.857,291.286,0.000,20.000,1.000,5.490,30.167,32.825,40.000,,21.259,55.319,82.298,87.778,4.000,1.000,75.525,39.863,1.714,68.337,0.000,0.000,1.000,8.690,180
mbpp_492,mbpp,pass,0,,0,,3,16.000,4.000,84.400,147.161,5.133,755.428,5.000,31.250,2.000,1.796,11.487,29.127,22.973,,27.482,68.444,73.832,79.990,14.000,5.000,59.586,127.377,5.846,744.667,6.000,0.000,1.000,1.654,237
mbpp_493,mbpp,fail,0,,0,,0,4.000,3.000,72.348,103.726,3.429,355.633,0.000,0.000,2.000,2.961,1.923,9.792,10.695,,6.581,26.106,68.905,83.960,50.000,4.000,44.978,492.411,8.000,3939.289,6.000,0.000,4.000,1.923,404
mbpp_494,mbpp,fail,0,,0,,0,2.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,3.913,11.514,33.790,41.379,,6.546,46.512,82.452,90.749,3.000,2.000,100.000,0.000,0.000,0.000,0.000,0.000,3.000,5.956,205
mbpp_495,mbpp,pass,0,,0,,0,3.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,3.029,25.205,40.056,52.941,,20.627,62.500,88.397,91.784,5.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,3.790,234
mbpp_496,mbpp,pass,0,,0,,0,3.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,4.380,25.532,50.262,43.750,,28.567,82.051,86.319,92.809,4.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,4.037,99
mbpp_497,mbpp,pass,1,magic_number,0,,3,6.000,1.000,89.955,114.694,2.400,275.266,0.000,16.667,2.000,8.924,17.766,43.752,22.222,,26.013,42.735,80.061,86.472,5.000,1.000,72.178,59.795,1.500,89.692,0.000,0.000,1.000,5.284,214
mbpp_498,mbpp,pass,0,,0,,0,4.000,2.000,78.587,13.932,1.333,18.575,1.000,0.000,0.000,1.607,3.163,13.915,16.667,,13.623,33.663,75.950,90.698,9.000,5.000,64.388,104.000,3.864,401.818,5.000,0.000,2.000,1.950,139
mbpp_499,mbpp,pass,1,magic_number,0,,3,5.000,1.000,73.007,39.863,1.000,39.863,0.000,0.000,1.000,4.041,11.489,54.661,32.258,,23.637,44.898,83.396,89.225,3.000,1.000,84.716,4.755,0.500,2.377,0.000,0.000,0.000,5.720,53
mbpp_500,mbpp,fail,0,,0,,0,2.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,5.522,13.994,47.392,38.095,,10.292,35.897,81.541,89.986,5.000,2.000,76.473,13.932,0.500,6.966,1.000,0.000,0.000,4.969,86
mbpp_501,mbpp,fail,0,,0,,0,9.000,5.000,65.109,82.045,3.500,287.156,6.000,0.000,1.000,2.192,12.692,21.827,26.263,,13.521,43.000,74.875,89.275,19.000,9.000,54.092,262.331,6.857,1798.841,11.000,0.000,2.000,2.584,172
mbpp_502,mbpp,pass,0,,0,,0,2.000,1.000,88.557,4.755,0.500,2.377,0.000,0.000,0.000,7.149,11.753,42.029,37.500,,24.418,75.862,83.894,92.037,3.000,1.000,84.716,4.755,0.500,2.377,0.000,0.000,0.000,6.995,90
mbpp_503,mbpp,fail,0,,0,,0,2.000,2.000,81.488,46.507,1.929,89.692,0.000,0.000,2.000,2.203,19.336,40.084,41.026,,16.385,53.933,84.317,91.144,3.000,2.000,79.142,11.610,1.000,11.610,0.000,0.000,1.000,2.930,332
mbpp_504,mbpp,pass,0,,0,,0,2.000,2.000,84.828,15.510,1.000,15.510,0.000,0.000,2.000,5.673,57.162,68.421,72.222,,13.609,53.968,86.965,92.382,5.000,2.000,73.586,36.000,1.333,48.000,1.000,0.000,1.000,4.732,111
mbpp_505,mbpp,pass,0,,0,,0,2.000,5.000,82.940,25.266,2.250,56.849,0.000,0.000,0.000,3.521,14.504,34.208,54.902,,7.724,44.444,78.504,87.009,9.000,4.000,73.905,4.755,0.500,2.377,4.000,0.000,2.000,2.262,292
mbpp_506,mbpp,fail,0,,0,,0,3.000,1.000,79.268,28.529,1.500,42.794,0.000,0.000,1.000,2.467,2.334,22.965,21.429,,8.578,26.804,73.138,83.455,13.000,7.000,61.300,140.648,6.000,843.888,10.000,0.000,2.000,2.040,216
mbpp_507,mbpp,pass,0,,0,,0,2.000,3.000,88.288,4.755,0.500,2.377,0.000,0.000,0.000,3.145,18.891,46.714,57.143,,19.742,54.902,84.284,90.237,5.000,3.000,79.608,4.755,0.500,2.377,3.000,0.000,2.000,3.247,102
mbpp_508,mbpp,fail,0,,0,,0,2.000,1.000,88.557,4.755,0.500,2.377,0.000,0.000,2.000,3.523,6.655,23.861,20.833,,13.562,37.647,82.920,88.825,5.000,5.000,73.015,38.039,2.000,76.078,0.000,0.000,1.000,1.815,102
mbpp_509,mbpp,pass,0,,0,,0,7.000,2.000,70.601,33.688,1.600,53.901,1.000,0.000,1.000,2.286,18.737,31.709,42.623,,21.319,61.111,78.212,89.480,11.000,3.000,63.279,87.569,7.500,656.769,2.000,0.000,0.000,4.090,141
mbpp_510,mbpp,fail,0,,0,,0,9.000,4.000,68.624,27.000,1.800,48.600,6.000,0.000,2.000,2.309,12.030,34.957,43.137,,11.974,41.921,82.330,84.106,10.000,7.000,62.216,194.487,6.429,1250.272,7.000,0.000,2.000,1.874,220
